claim_id,claim_date,sale_id,repair_status
5900,2023-12-30,912989,Warranty Void
5901,2020-09-25,727568,Paid Repaired
5902,2024-07-25,461471,Warranty Void
5903,2022-03-27,844665,Paid Repaired
5904,2020-09-13,687142,Warranty Void
5905,2020-12-29,364066,Paid Repaired
5906,2021-10-12,371,Replacement
5907,2023-09-14,687664,Repaired
5908,2020-05-22,123296,Paid Repaired
5909,2018-11-02,546154,Repaired
5910,2022-07-08,195949,Replacement
5911,2020-03-12,565028,Paid Repaired
5912,2021-10-28,368694,Warranty Void
5913,2022-09-07,199447,Replacement
5914,2024-10-06,238773,Replacement
5915,2024-12-11,23970,Warranty Void
5916,2020-04-23,475221,Warranty Void
5917,2024-12-31,784334,Paid Repaired
5918,2021-06-06,56542,Paid Repaired
5919,2024-12-13,735799,Warranty Void
5920,2019-01-05,639968,Warranty Void
5921,2024-09-03,635303,Paid Repaired
5922,2024-11-09,548237,Repaired
5923,2023-11-12,620993,Replacement
5924,2022-08-30,483549,In Progress
5925,2023-04-28,366070,Paid Repaired
5926,2024-06-29,126502,Paid Repaired
5927,2019-09-22,492651,Repaired
5928,2023-09-08,944379,Replacement
5929,2021-02-24,278520,Paid Repaired
5930,2024-12-31,488238,Warranty Void
5931,2024-10-15,131148,Paid Repaired
5932,2021-02-24,492061,Warranty Void
5933,2022-07-27,824606,Replacement
5934,2024-07-18,908069,Paid Repaired
5935,2023-03-12,142556,Repaired
5936,2019-01-16,483076,Paid Repaired
5937,2023-03-23,256241,Repaired
5938,2019-08-17,935159,Repaired
5939,2022-02-16,448058,Paid Repaired
5940,2021-05-23,807741,Repaired
5941,2024-10-18,136393,Repaired
5942,2020-03-29,91541,Replacement
5943,2022-10-11,251219,Warranty Void
5944,2024-02-01,414210,Replacement
5945,2022-01-25,475860,Paid Repaired
5946,2022-03-06,662632,Repaired
5947,2022-04-30,144695,Paid Repaired
5948,2021-09-22,743504,Repaired
5949,2024-12-31,665982,Replacement
5950,2022-12-14,43881,Repaired
5951,2024-12-31,34244,Repaired
5952,2019-02-25,201758,Repaired
5953,2024-01-05,179916,Warranty Void
5954,2023-10-12,859364,Repaired
5955,2021-02-03,312976,In Progress
5956,2020-02-08,160917,Warranty Void
5957,2022-06-16,809518,Warranty Void
5958,2023-11-22,557505,Replacement
5959,2023-05-01,13104,Warranty Void
5960,2023-10-02,822678,Replacement
5961,2018-12-24,458074,Paid Repaired
5962,2018-12-30,15235,In Progress
5963,2024-03-28,380822,Paid Repaired
5964,2019-12-02,115358,Warranty Void
5965,2022-04-01,124061,Paid Repaired
5966,2024-12-31,352925,Repaired
5967,2024-12-31,86651,Replacement
5968,2019-03-18,772028,Replacement
5969,2022-06-30,630311,Paid Repaired
5970,2024-05-27,383000,In Progress
5971,2024-12-31,141038,In Progress
5972,2019-02-22,778740,Paid Repaired
5973,2024-12-31,91840,Repaired
5974,2019-02-11,246071,Paid Repaired
5975,2019-01-14,750629,In Progress
5976,2021-06-21,168925,In Progress
5977,2019-10-09,808724,Paid Repaired
5978,2021-06-02,218771,Replacement
5979,2023-06-08,505204,Warranty Void
5980,2020-08-02,616574,Replacement
5981,2023-03-06,437831,Paid Repaired
5982,2023-02-03,185726,Repaired
5983,2022-10-06,563847,Warranty Void
5984,2022-12-08,59876,Paid Repaired
5985,2024-12-31,643621,Paid Repaired
5986,2022-12-04,801298,Replacement
5987,2020-07-07,748527,Paid Repaired
5988,2023-03-16,368175,Repaired
5989,2020-12-18,748719,Repaired
5990,2024-01-04,810843,Replacement
5991,2022-09-06,675583,Repaired
5992,2024-12-31,25348,Paid Repaired
5993,2022-03-20,102193,Repaired
5994,2019-07-19,481231,Repaired
5995,2019-08-27,523626,Repaired
5996,2024-11-06,89805,Paid Repaired
5997,2019-10-18,581810,Replacement
5998,2024-12-31,557732,Paid Repaired
5999,2022-07-14,459598,Replacement
6000,2021-12-12,943184,Paid Repaired
6001,2023-11-29,355374,Paid Repaired
6002,2021-01-04,241530,Replacement
6003,2019-10-29,43878,Paid Repaired
6004,2023-01-10,572592,Paid Repaired
6005,2022-06-05,967017,Repaired
6006,2024-09-12,126345,Repaired
6007,2020-04-11,154982,Paid Repaired
6008,2023-08-25,872897,Paid Repaired
6009,2022-04-14,995390,Repaired
6010,2023-02-26,154391,Replacement
6011,2020-02-26,340249,Repaired
6012,2021-04-28,112927,In Progress
6013,2020-12-08,427182,Paid Repaired
6014,2018-04-04,448750,Repaired
6015,2019-12-19,380998,Paid Repaired
6016,2023-05-02,273169,Repaired
6017,2020-09-14,360187,Replacement
6018,2022-07-23,140270,Replacement
6019,2018-11-30,557535,Paid Repaired
6020,2023-09-13,276842,Paid Repaired
6021,2022-09-19,678180,Paid Repaired
6022,2020-04-11,295379,In Progress
6023,2021-12-29,660575,Paid Repaired
6024,2023-01-03,285751,Paid Repaired
6025,2019-09-22,769971,Replacement
6026,2019-01-07,297571,Paid Repaired
6027,2023-06-07,768539,Replacement
6028,2020-11-01,414699,Paid Repaired
6029,2018-12-20,619444,Replacement
6030,2024-08-04,700466,Repaired
6031,2023-12-06,263217,Repaired
6032,2018-12-08,917527,Repaired
6033,2018-12-07,324879,Warranty Void
6034,2019-08-06,490327,Warranty Void
6035,2020-10-07,175050,Paid Repaired
6036,2022-03-27,151924,Warranty Void
6037,2020-01-15,419673,Paid Repaired
6038,2024-11-06,409736,Repaired
6039,2024-06-19,190204,Repaired
6040,2022-12-17,169363,In Progress
6041,2023-01-03,469509,Repaired
6042,2022-09-30,227436,Paid Repaired
6043,2019-10-26,774113,Repaired
6044,2024-03-20,659183,Repaired
6045,2019-06-08,716647,Paid Repaired
6046,2020-11-21,637829,Repaired
6047,2022-01-20,899329,Replacement
6048,2023-11-24,188058,Replacement
6049,2023-01-18,643738,Paid Repaired
6050,2024-06-26,88516,Repaired
6051,2021-05-23,394262,Paid Repaired
6052,2018-09-30,449696,Paid Repaired
6053,2022-01-31,30073,Paid Repaired
6054,2021-07-13,694604,Replacement
6055,2020-02-05,299502,Repaired
6056,2023-05-17,852111,Replacement
6057,2021-03-17,750503,Repaired
6058,2020-09-29,880036,Repaired
6059,2022-09-26,397759,Paid Repaired
6060,2019-11-26,338038,Paid Repaired
6061,2019-09-21,306602,Paid Repaired
6062,2020-04-08,671706,Replacement
6063,2018-12-02,973807,Warranty Void
6064,2024-01-21,543266,Replacement
6065,2019-11-16,168345,Paid Repaired
6066,2024-08-28,32986,Paid Repaired
6067,2021-06-03,284168,Paid Repaired
6068,2022-08-15,349447,Warranty Void
6069,2023-12-21,783568,Replacement
6070,2024-10-01,530251,Replacement
6071,2024-12-31,100179,Repaired
6072,2018-03-14,116093,Repaired
6073,2020-04-13,423829,Paid Repaired
6074,2024-05-20,897397,Repaired
6075,2023-12-16,739622,Repaired
6076,2023-03-22,803412,Repaired
6077,2024-12-31,732630,Repaired
6078,2019-09-02,549820,Repaired
6079,2021-09-21,858503,Replacement
6080,2019-10-15,190988,Paid Repaired
6081,2019-12-16,976658,Paid Repaired
6082,2023-06-04,422678,Repaired
6083,2024-12-31,101450,Paid Repaired
6084,2020-03-18,735260,Paid Repaired
6085,2024-12-31,388903,Repaired
6086,2018-10-22,88790,Repaired
6087,2024-09-28,7507,Warranty Void
6088,2020-07-21,512190,Warranty Void
6089,2024-12-02,719217,Paid Repaired
6090,2018-12-28,336276,Replacement
6091,2019-06-30,961200,Paid Repaired
6092,2024-07-26,706594,Repaired
6093,2022-06-17,680438,Replacement
6094,2019-03-28,961079,Repaired
6095,2020-09-10,18631,Repaired
6096,2020-12-31,194625,Replacement
6097,2021-04-01,735004,Paid Repaired
6098,2019-07-21,56622,Replacement
6099,2019-09-29,309410,Paid Repaired
6100,2020-02-07,685134,Warranty Void
6101,2024-12-31,283028,Repaired
6102,2024-12-31,421398,Repaired
6103,2023-01-24,935856,Repaired
6104,2024-02-05,718097,Paid Repaired
6105,2021-01-29,642529,Replacement
6106,2023-10-27,276741,Repaired
6107,2023-03-09,490041,Repaired
6108,2020-10-15,678057,Warranty Void
6109,2024-12-31,369621,Repaired
6110,2019-05-08,89566,Repaired
6111,2024-11-09,217275,Paid Repaired
6112,2024-08-06,90675,Paid Repaired
6113,2022-06-11,893295,Warranty Void
6114,2024-11-09,246363,Repaired
6115,2024-01-31,89751,Warranty Void
6116,2020-01-10,743387,Replacement
6117,2024-05-10,490770,Paid Repaired
6118,2018-08-23,562880,Replacement
6119,2021-12-22,663695,Paid Repaired
6120,2022-12-03,688059,Paid Repaired
6121,2019-03-13,835224,Replacement
6122,2024-12-31,944019,Paid Repaired
6123,2024-07-04,399253,Replacement
6124,2019-06-29,526285,Warranty Void
6125,2021-02-24,215820,Repaired
6126,2019-11-04,959851,Warranty Void
6127,2021-10-25,10755,Replacement
6128,2024-12-31,139960,Paid Repaired
6129,2023-10-14,184582,Paid Repaired
6130,2019-01-28,178711,Replacement
6131,2019-01-13,494742,Warranty Void
6132,2024-12-31,627139,Replacement
6133,2019-02-03,373284,In Progress
6134,2022-08-05,700072,Replacement
6135,2024-12-31,994879,Repaired
6136,2021-05-10,923629,Replacement
6137,2024-12-31,581949,Repaired
6138,2021-04-17,495397,Warranty Void
6139,2018-05-02,891771,Repaired
6140,2021-12-17,184543,Warranty Void
6141,2021-03-06,692144,Paid Repaired
6142,2019-11-28,838269,Repaired
6143,2022-04-05,874676,Repaired
6144,2019-03-05,515437,Warranty Void
6145,2024-12-31,740458,Replacement
6146,2020-04-18,761435,Warranty Void
6147,2024-06-17,299855,In Progress
6148,2019-10-10,647215,Replacement
6149,2024-01-08,903004,Repaired
6150,2021-08-22,542358,Repaired
6151,2024-02-16,434233,Repaired
6152,2020-09-21,660206,Warranty Void
6153,2023-11-22,87596,Paid Repaired
6154,2022-12-30,899035,Replacement
6155,2024-03-07,329101,In Progress
6156,2023-07-31,491498,Repaired
6157,2024-12-14,175480,Repaired
6158,2024-02-28,648304,Repaired
6159,2019-04-27,929779,Paid Repaired
6160,2020-03-28,556648,Replacement
6161,2024-12-31,427106,Repaired
6162,2021-02-05,46065,In Progress
6163,2021-02-24,624751,Repaired
6164,2021-02-19,351941,Replacement
6165,2023-09-09,215511,Paid Repaired
6166,2018-07-19,879304,Warranty Void
6167,2022-09-27,468488,Warranty Void
6168,2023-07-14,249183,Replacement
6169,2020-01-18,716723,Repaired
6170,2019-04-01,878108,Paid Repaired
6171,2023-09-11,577919,Repaired
6172,2020-01-28,558223,Repaired
6173,2018-12-17,662600,Replacement
6174,2022-03-07,296556,Replacement
6175,2019-12-14,836997,Warranty Void
6176,2021-05-28,609770,Repaired
6177,2023-11-22,922966,Repaired
6178,2024-03-26,459038,Repaired
6179,2018-05-21,552990,Replacement
6180,2019-05-21,310681,Replacement
6181,2024-12-31,4231,Replacement
6182,2022-03-31,732035,Paid Repaired
6183,2024-07-29,598597,Replacement
6184,2023-10-02,795120,Repaired
6185,2018-06-08,544249,Paid Repaired
6186,2020-10-06,571670,Repaired
6187,2022-03-19,205355,Repaired
6188,2020-05-17,422717,Replacement
6189,2023-09-19,665241,Repaired
6190,2018-03-27,364278,Paid Repaired
6191,2024-06-06,775079,Paid Repaired
6192,2019-02-17,803268,Repaired
6193,2019-12-04,117536,Repaired
6194,2022-07-16,364733,Replacement
6195,2024-02-26,103957,Replacement
6196,2024-10-18,894209,Repaired
6197,2019-01-10,217219,Replacement
6198,2022-03-26,148762,Repaired
6199,2022-03-07,750350,Repaired
6200,2021-05-20,591480,Paid Repaired
6201,2022-05-22,624104,Paid Repaired
6202,2024-01-31,46934,Repaired
6203,2019-10-06,841785,Replacement
6204,2018-02-28,399716,Paid Repaired
6205,2022-07-04,418295,Warranty Void
6206,2023-03-19,274507,Replacement
6207,2024-09-11,927475,Repaired
6208,2021-05-25,171098,Replacement
6209,2024-05-08,23087,Paid Repaired
6210,2024-04-08,342739,Repaired
6211,2018-07-21,473053,Repaired
6212,2024-12-31,70806,Warranty Void
6213,2022-11-05,729778,Paid Repaired
6214,2024-08-11,566045,Replacement
6215,2021-12-18,409455,Repaired
6216,2023-04-28,672708,Replacement
6217,2020-09-14,626599,Replacement
6218,2023-12-03,871146,Repaired
6219,2018-05-12,158710,Warranty Void
6220,2018-10-19,662717,Paid Repaired
6221,2022-06-25,954001,Warranty Void
6222,2021-03-26,754124,Warranty Void
6223,2020-06-23,866801,Repaired
6224,2024-12-31,263960,Paid Repaired
6225,2021-02-27,216363,Paid Repaired
6226,2024-12-31,952060,Repaired
6227,2024-12-29,117796,Replacement
6228,2023-02-14,135433,Replacement
6229,2024-12-21,703296,Repaired
6230,2024-07-24,933946,Paid Repaired
6231,2024-09-24,906261,Replacement
6232,2021-10-03,228648,Replacement
6233,2023-08-23,40826,Paid Repaired
6234,2024-12-31,754082,Repaired
6235,2022-03-06,78807,Replacement
6236,2022-12-09,826606,Repaired
6237,2024-09-03,585333,Repaired
6238,2022-04-10,709264,Repaired
6239,2024-12-31,680451,Repaired
6240,2021-11-14,519648,Paid Repaired
6241,2023-05-04,502615,Repaired
6242,2019-07-10,661442,Warranty Void
6243,2019-02-01,846705,Replacement
6244,2020-10-25,174297,Paid Repaired
6245,2019-12-02,215671,Repaired
6246,2019-02-27,970400,Replacement
6247,2018-10-17,117798,Paid Repaired
6248,2022-02-03,459421,Paid Repaired
6249,2024-04-29,704051,Repaired
6250,2022-03-14,810331,Paid Repaired
6251,2019-11-06,497810,Replacement
6252,2020-08-18,598627,Warranty Void
6253,2019-07-08,46978,Repaired
6254,2024-12-31,913140,Paid Repaired
6255,2020-02-14,172487,Replacement
6256,2020-02-03,504973,Paid Repaired
6257,2019-01-06,405885,Repaired
6258,2018-07-28,449155,Repaired
6259,2022-01-26,387471,Warranty Void
6260,2023-09-18,105299,Warranty Void
6261,2024-12-31,344461,Repaired
6262,2022-05-18,269461,Paid Repaired
6263,2019-11-09,864596,Warranty Void
6264,2022-02-09,114357,Repaired
6265,2023-08-29,589837,Repaired
6266,2023-01-25,593987,Repaired
6267,2022-04-30,519829,Repaired
6268,2019-07-24,230848,Repaired
6269,2024-12-31,838835,Paid Repaired
6270,2021-02-14,86357,Paid Repaired
6271,2021-11-28,114507,Repaired
6272,2024-12-31,63012,Repaired
6273,2021-08-25,303036,Replacement
6274,2023-08-15,612322,Repaired
6275,2020-03-25,209518,Paid Repaired
6276,2023-12-22,404525,Paid Repaired
6277,2019-10-01,780032,Paid Repaired
6278,2023-06-18,961100,Replacement
6279,2021-05-26,313388,Paid Repaired
6280,2019-06-15,954848,Replacement
6281,2022-11-03,535154,Paid Repaired
6282,2024-02-20,251130,Replacement
6283,2022-10-15,18106,Paid Repaired
6284,2020-02-24,772076,Paid Repaired
6285,2024-06-09,790998,Replacement
6286,2018-06-21,610846,Repaired
6287,2021-11-27,668517,In Progress
6288,2022-08-11,648680,Warranty Void
6289,2024-12-31,546009,Paid Repaired
6290,2024-04-06,622185,Repaired
6291,2022-08-24,308768,Paid Repaired
6292,2020-03-15,426153,Repaired
6293,2022-04-26,217083,Warranty Void
6294,2020-04-15,732032,Paid Repaired
6295,2023-04-03,557763,Paid Repaired
6296,2019-05-07,752424,Repaired
6297,2018-08-05,420541,Paid Repaired
6298,2022-02-13,111621,Paid Repaired
6299,2019-11-26,278628,Replacement
6300,2021-05-11,780044,Paid Repaired
6301,2022-01-14,963422,Replacement
6302,2024-09-18,147491,Replacement
6303,2022-07-10,808973,Warranty Void
6304,2024-03-12,651821,Paid Repaired
6305,2020-11-04,805808,Paid Repaired
6306,2024-03-06,599523,Repaired
6307,2019-07-29,964239,Replacement
6308,2022-02-14,202366,Paid Repaired
6309,2024-12-31,467562,Repaired
6310,2023-06-06,659642,Paid Repaired
6311,2018-12-06,267053,Repaired
6312,2024-08-27,781381,Paid Repaired
6313,2023-08-09,508758,Repaired
6314,2020-05-05,597336,Repaired
6315,2024-02-07,665946,Repaired
6316,2023-02-12,23571,Repaired
6317,2023-10-12,476403,Paid Repaired
6318,2018-04-26,675080,Repaired
6319,2024-12-31,807330,Paid Repaired
6320,2023-09-24,782148,Replacement
6321,2024-11-07,212699,Repaired
6322,2024-12-07,860426,Repaired
6323,2024-03-23,895995,Paid Repaired
6324,2023-07-03,817771,Paid Repaired
6325,2023-06-03,718190,Repaired
6326,2023-07-09,776708,Warranty Void
6327,2020-07-10,271650,Replacement
6328,2020-03-16,265729,Repaired
6329,2022-02-24,549745,Paid Repaired
6330,2021-07-05,499766,Repaired
6331,2024-04-09,724143,Repaired
6332,2020-05-03,432485,Paid Repaired
6333,2018-12-10,258250,Paid Repaired
6334,2024-12-31,36330,Paid Repaired
6335,2024-09-20,822076,Warranty Void
6336,2020-06-30,197349,Repaired
6337,2019-06-25,576340,Warranty Void
6338,2020-11-12,78043,Paid Repaired
6339,2023-11-17,850344,Repaired
6340,2022-06-28,149519,Paid Repaired
6341,2020-09-19,604736,Replacement
6342,2019-02-02,972105,Repaired
6343,2022-01-15,257200,Warranty Void
6344,2023-02-10,410110,Repaired
6345,2022-07-29,254729,Warranty Void
6346,2023-12-25,656348,Replacement
6347,2019-06-19,820675,Repaired
6348,2019-06-17,924442,Repaired
6349,2024-08-23,255373,Paid Repaired
6350,2020-05-22,134060,Paid Repaired
6351,2024-08-18,229662,Repaired
6352,2019-01-08,477476,Paid Repaired
6353,2024-02-22,603103,Paid Repaired
6354,2020-04-02,86215,Warranty Void
6355,2024-12-31,191010,Repaired
6356,2020-09-04,32885,Replacement
6357,2019-01-30,732847,Repaired
6358,2021-07-22,437187,Warranty Void
6359,2023-10-05,773910,In Progress
6360,2020-06-25,221668,Paid Repaired
6361,2024-12-31,902239,Replacement
6362,2022-01-22,646674,Repaired
6363,2021-12-23,160124,Replacement
6364,2021-11-15,125123,Paid Repaired
6365,2020-12-04,436303,Repaired
6366,2022-04-04,835649,Paid Repaired
6367,2020-04-04,516442,Repaired
6368,2020-08-18,78265,Repaired
6369,2020-01-25,403420,Paid Repaired
6370,2019-06-02,908543,Warranty Void
6371,2022-04-06,752119,Repaired
6372,2022-04-09,142457,Paid Repaired
6373,2020-09-25,556457,Paid Repaired
6374,2021-09-08,791550,Paid Repaired
6375,2020-10-24,557721,Paid Repaired
6376,2019-01-18,242184,Paid Repaired
6377,2022-07-29,787354,Replacement
6378,2021-05-22,274516,Repaired
6379,2023-12-10,480815,Repaired
6380,2024-02-22,871019,Paid Repaired
6381,2023-11-23,155055,Warranty Void
6382,2019-08-15,735508,Repaired
6383,2024-07-14,945767,Paid Repaired
6384,2020-03-06,211347,Replacement
6385,2023-01-13,459351,Paid Repaired
6386,2023-01-08,541525,Repaired
6387,2020-07-28,985428,Replacement
6388,2023-06-28,206185,Replacement
6389,2021-01-18,583006,Replacement
6390,2020-01-15,357098,In Progress
6391,2022-07-22,695874,Warranty Void
6392,2019-03-16,16550,Repaired
6393,2024-11-11,28557,Replacement
6394,2023-04-15,480151,Replacement
6395,2022-12-16,374589,Paid Repaired
6396,2021-07-21,815382,Repaired
6397,2019-05-09,418107,Warranty Void
6398,2022-03-08,865256,Paid Repaired
6399,2024-12-31,31877,Paid Repaired
6400,2020-02-13,861642,Replacement
6401,2021-02-18,724922,In Progress
6402,2024-01-21,228092,Repaired
6403,2022-05-22,33384,Replacement
6404,2024-02-26,522480,Paid Repaired
6405,2020-12-30,116429,Replacement
6406,2021-03-19,227343,Repaired
6407,2021-04-18,168366,Repaired
6408,2019-01-19,466960,Repaired
6409,2021-04-12,941910,Warranty Void
6410,2022-12-11,50963,Repaired
6411,2019-11-05,670774,Paid Repaired
6412,2021-11-16,493976,Paid Repaired
6413,2023-04-22,270268,Repaired
6414,2018-07-15,372768,In Progress
6415,2021-10-27,9952,Replacement
6416,2019-02-06,738364,In Progress
6417,2021-05-21,708613,Paid Repaired
6418,2024-12-31,348094,Replacement
6419,2024-11-16,726738,Replacement
6420,2019-05-11,15283,In Progress
6421,2024-01-23,644036,Paid Repaired
6422,2023-12-06,428967,Replacement
6423,2019-06-03,653611,Paid Repaired
6424,2021-07-05,978955,Replacement
6425,2018-12-19,439635,Warranty Void
6426,2021-12-24,667453,Repaired
6427,2023-02-14,64022,Warranty Void
6428,2023-10-07,150579,In Progress
6429,2018-06-08,293250,Paid Repaired
6430,2021-12-12,498671,Paid Repaired
6431,2019-09-08,830228,Paid Repaired
6432,2018-11-16,955201,Paid Repaired
6433,2024-11-15,82678,Warranty Void
6434,2022-08-14,436242,Paid Repaired
6435,2019-07-13,193889,Repaired
6436,2022-02-14,393179,Paid Repaired
6437,2024-06-10,64270,Replacement
6438,2019-10-17,807011,Warranty Void
6439,2018-10-16,393937,Replacement
6440,2019-06-15,249938,Warranty Void
6441,2024-12-31,421987,Repaired
6442,2019-02-18,931675,Replacement
6443,2022-01-29,202655,Warranty Void
6444,2018-09-01,757544,Paid Repaired
6445,2023-04-15,454305,Paid Repaired
6446,2019-04-11,819333,Repaired
6447,2021-09-07,3609,Warranty Void
6448,2019-05-02,506825,Repaired
6449,2018-03-02,174244,Repaired
6450,2023-05-26,800471,Paid Repaired
6451,2020-02-18,495794,Replacement
6452,2019-02-27,752923,Repaired
6453,2021-06-28,275507,Replacement
6454,2023-01-16,257656,Paid Repaired
6455,2020-05-23,775340,Paid Repaired
6456,2023-01-29,337002,Warranty Void
6457,2020-07-27,261167,Warranty Void
6458,2024-08-08,847889,Warranty Void
6459,2021-08-14,838656,Warranty Void
6460,2022-11-01,623442,Replacement
6461,2019-05-19,720605,Replacement
6462,2024-04-29,500695,Repaired
6463,2024-12-31,679155,Warranty Void
6464,2023-08-05,61551,Repaired
